OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,USD,US Dollar,6,millions,2010,2010,14576881.04237
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,USD,US Dollar,6,millions,2010,2010,14664770.159669
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,USD,US Dollar,6,millions,2010,2010,14822311.839915
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,USD,US Dollar,6,millions,2010,2010,15017305.735913
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,USD,US Dollar,6,millions,2010,2010,15198507.669887
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,USD,US Dollar,6,millions,2010,2010,15344962.523118
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,USD,US Dollar,6,millions,2010,2010,15436590.40578
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,USD,US Dollar,6,millions,2010,2010,15559668.294784
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,USD,US Dollar,6,millions,2010,2010,15634921.424627
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,USD,US Dollar,6,millions,2010,2010,15636580.364411
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,USD,US Dollar,6,millions,2010,2010,15686067.650094
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,USD,US Dollar,6,millions,2010,2010,15696957.841536
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,USD,US Dollar,6,millions,2010,2010,15769513.977514
